com.samsung.shealth.program.sleep_coaching.mission,6307003,3
create_sh_ver,answer,priority,modify_sh_ver,update_time,create_time,data_version,day_index,mission_id,deviceuuid,pkg_name,is_key_habit,session_id,datauuid,is_done
62660010,null,9,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,13,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,d3673546-2586-4e48-8c7d-979322f0d8b7,0,
62660010,null,10,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,14,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,43e671c1-7777-459e-805a-75997e85165f,0,
62660010,null,11,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,14,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,b6a11396-ceca-42df-a39d-12eaa0d25945,0,
62660010,null,2,62660010,2024-05-01 00:06:26.673,2024-04-15 22:45:56.143,2,14,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,ffda90ec-e542-476e-8dcc-b80570d93f38,1,
62660010,null,3,62660010,2024-05-01 00:06:38.468,2024-04-15 22:45:56.143,2,14,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,cc0e9ac7-ffe9-44ce-b22d-98c45cee5d38,1,
62660010,null,5,62660011,2024-04-30 02:32:18.926,2024-04-15 22:45:56.143,2,14,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,8e2ad469-646e-4c85-934c-14f5c3a40a03,1,
62660010,null,6,62660010,2024-05-01 00:06:33.394,2024-04-15 22:45:56.143,2,14,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,e68e1c0f-ebb5-47eb-9d62-db56de071431,1,
62660010,null,9,62660010,2024-05-01 00:06:35.947,2024-04-15 22:45:56.143,2,14,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,f5a35c64-6385-4986-bb80-9df92de183a9,2,
62660010,null,10,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,15,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,195ac044-24b1-4bc4-9741-a423a7c21ba2,0,
62660010,null,11,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,15,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,95ffecd3-e496-4668-a856-c8e5fdd298db,0,
62660010,null,2,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,15,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,5fe3a463-4c08-419c-99cc-78ab2d2aee63,0,
62660010,null,3,62660010,2024-04-15 22:45:56.143,2024-04-15 22:45:56.143,2,15,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,8c67cae0-4af0-41db-b8e6-cfeb0afd9afd,0,
62660010,null,5,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,15,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,a3e4fac5-0e29-4f63-813b-c3ffd1666406,0,
62660010,null,6,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,15,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,f2f3c195-1b24-4240-9b9e-b7695b7dea45,0,
62660010,null,9,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,15,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,e26f0da3-9008-41d8-b07e-1df87aaee2c8,0,
62660010,null,10,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,dad14ccc-f220-42a7-9894-92dac5919d74,0,
62660010,null,11,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,b8b94d81-2c49-4bc4-bdd4-d7459cc1b13c,0,
62660010,null,2,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,dbbaceeb-380e-4cf2-9590-1cc97b970838,0,
62660010,null,3,62660010,2024-05-03 16:11:27.257,2024-04-15 22:45:56.144,2,16,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,13695f6e-8ad9-492f-a481-f6878a31b026,3,
62660010,null,5,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,efc2af12-a6e1-4019-a646-156737e5229e,0,
62660010,null,6,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,e557f7b2-4775-4ad3-b3e3-3140dfda07a6,0,
62660010,null,9,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,16,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,9ed14c2a-f9eb-48b2-8496-1fb33172bb1d,0,
62660010,null,10,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,94087cb5-7295-4a1e-b69c-657b862fad0f,0,
62660010,null,11,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,7ce9848c-cfbc-46e1-bc43-3efba9c6116b,0,
62660010,null,2,62660010,2024-05-03 16:11:27.030,2024-04-15 22:45:56.144,2,17,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,76ad0f25-83ce-4770-a463-9f440e4e0e29,3,
62660010,null,3,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,ea7c4036-47d3-4822-80b9-7b1d5b60bd3d,0,
62660010,null,5,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,e0dbaa30-7a6f-4af1-b9e7-07fb26df9134,0,
62660010,null,6,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,713ce48d-1db9-4403-bf63-170ebb5c594c,0,
62660010,null,9,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,17,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,28429c1c-522c-426a-9257-d74a5430c560,0,
62660010,null,10,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,18,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,1dd98e02-6308-49ed-b150-8b7d186d90b6,0,
62660010,null,11,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,18,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,5a5d4fbd-3856-49b9-84c3-cdd57df81932,0,
62660010,null,2,62660010,2024-05-04 23:18:17.506,2024-04-15 22:45:56.144,2,18,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,8f274ab5-74a0-493a-bb4a-4e51a1256707,3,
62660010,null,3,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,18,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,ed8c58c2-5359-4a0a-9260-b53c76a5f67b,0,
62660010,null,5,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,18,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,dcf1b7e7-1711-4fd2-bfef-e16b409e65fd,0,
62660010,null,6,62660010,2024-04-15 22:45:56.144,2024-04-15 22:45:56.144,2,18,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,a97429ae-742b-4345-8735-721ef837a498,0,
62660010,null,9,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,18,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,d3becf09-0925-4a7a-aa42-b6a6f79a3e9a,0,
62660010,null,10,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,55d224f1-8351-49e6-a377-2a180bbf93b0,0,
62660010,null,11,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,79f9fb34-52b3-44e2-9fb2-79ea3db82027,0,
62660010,null,2,62660010,2024-05-06 15:09:36.173,2024-04-15 22:45:56.145,2,19,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,d7c9c93d-a62c-4205-9bea-f346b4b8fc94,3,
62660010,null,3,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,556c65ee-4b45-4d70-84d1-c6655dc81fea,0,
62660010,null,5,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,57241b43-ffa8-406a-89ab-619edb889638,0,
62660010,null,6,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,49557e88-cd23-4e4f-971d-e83d5eb82454,0,
62660010,null,9,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,19,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,761e1549-ec6e-47cc-b931-9683f38feac8,0,
62660010,null,10,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_10,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,1e6a9129-53dd-44d1-a6ea-0a8b5e1ed51b,0,
62660010,null,11,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_11,OKVbQxqZP/,com.sec.android.app.shealth,1,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,6824298a-d70c-4f0d-a5f5-99b8e23742cb,0,
62660010,null,2,62660010,2024-05-06 15:09:39.628,2024-04-15 22:45:56.145,2,20,HB_02,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,fc69d733-34a5-47e0-9068-7330cad0b868,1,
62660010,null,3,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,41b22b56-e5ac-40b5-9fe2-65a6f36c3e9b,0,
62660010,null,5,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,4d78d985-450e-4ca2-b94b-dac3f464bad9,0,
62660010,null,6,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,9cb55c7b-2a5c-4c02-a81a-1fb3c9b360b9,0,
62660010,null,9,62660010,2024-04-15 22:45:56.145,2024-04-15 22:45:56.145,2,20,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,2a91cfad-9c2b-43e4-b322-f97f06fd1ff4,4b239798-553a-4905-8c9d-661c8ba8e0b6,0,
62660010,null,1,62660010,2024-05-10 01:54:23.081,2024-05-08 18:03:51.842,2,0,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,83a1324f-76cc-404e-b45f-99ca00a2e4ee,3,
62660010,null,7,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,0,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,78c65506-29d6-4fed-9d39-34091571b7d8,0,
62660010,null,3,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,0,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,38e3417d-add4-4824-833d-61754ca0396f,0,
62660010,null,5,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,0,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,06d58a41-b6cf-4978-8a85-ebcc8cd139e7,0,
62660010,null,6,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,0,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b3fb90fe-3746-4b4e-a8ae-5278c4f17e2e,0,
62660010,null,9,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,0,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,64a0271d-b1b7-4ef1-b188-42868c1dd635,0,
62660010,null,1,62660010,2024-05-10 10:31:03.466,2024-05-08 18:03:51.842,2,1,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,22663800-2a1f-49ed-a45d-9a768b9c0020,3,
62660010,null,7,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,1,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d5db9257-fd95-477b-a76a-b3dfb50c5c61,0,
62660010,null,3,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,1,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,a42ffc14-f2ce-4d57-b2ea-06831e18ddf9,0,
62660010,null,5,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,1,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,714888fb-defe-40d3-8192-65850ca8caf0,0,
62660010,null,6,62660010,2024-05-08 18:03:51.842,2024-05-08 18:03:51.842,2,1,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,804a5fa8-4af8-4426-b107-9525a90d8b10,0,
62660010,null,9,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,1,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,710b7190-3a06-4720-aecf-eaab830d100b,0,
62660010,null,1,62660010,2024-05-11 10:31:11.148,2024-05-08 18:03:51.843,2,2,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,9fe5b92d-bffe-4dee-8899-0f7778e4bf83,3,
62660010,null,7,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,2,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,13cecfb9-79bd-4232-826d-cff5dd4ff7a2,0,
62660010,null,3,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,2,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,bd6ff288-1a38-4a55-b04d-e687fbda3144,0,
62660010,null,5,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,2,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d26e10cb-e815-48b7-9e41-7f3d8144c79f,0,
62660010,null,6,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,2,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d138be8b-2e72-4984-a0a1-5b7aaedc5fb5,0,
62660010,null,9,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,2,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,31f7b56d-d306-4764-93e2-d0c7d09c472a,0,
62660010,null,1,62670070,2024-06-01 03:30:57.574,2024-05-08 18:03:51.843,2,3,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,62983393-240e-4a89-ac3d-024f1a934d23,3,
62660010,null,7,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,3,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,08c668fd-a961-42cd-9285-75f21b63bf38,0,
62660010,null,3,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,3,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,ac7785b9-8509-4060-b8d1-0976ed8df8bd,0,
62660010,null,5,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,3,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,85425c4a-449d-407e-8538-fc408ea275be,0,
62660010,null,6,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,3,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,afd86a5e-a94b-453b-89b6-c63798a956a4,0,
62660010,null,9,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,3,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b5e33348-0d67-4c3e-85b9-bcfa21653ec0,0,
62660010,null,1,62660010,2024-05-14 20:34:41.184,2024-05-08 18:03:51.843,2,4,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,167b8b4f-8a0d-4a5e-a4b4-5269bacfb828,3,
62660010,null,7,62660010,2024-05-08 18:03:51.843,2024-05-08 18:03:51.843,2,4,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,c4672fcc-27e8-431e-8abc-4b261753ff3a,0,
62660010,null,3,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,4,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,7ffa6d66-65ca-4066-924f-52bd1776aa69,0,
62660010,null,5,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,4,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,eba71d35-9fc7-4f6c-953d-f204fbd79ed7,0,
62660010,null,6,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,4,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,137c21f4-afa0-426d-b253-d83d5f2acf62,0,
62660010,null,9,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,4,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,bfd4cf32-3a86-41f2-859a-10feda1d4adc,0,
62660010,null,1,62660010,2024-05-14 20:34:43.298,2024-05-08 18:03:51.844,2,5,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,e984ce23-69fc-41aa-b1c6-1e6a2235a5da,1,
62660010,null,7,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,5,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,990a8bdf-5b8f-4fa6-8eae-1370184755ff,0,
62660010,null,3,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,5,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,60846353-760d-4342-8fd2-a0b86b7b89fe,0,
62660010,null,5,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,5,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,adfc5f1b-cdb7-4658-bd58-e560b14c07e3,0,
62660010,null,6,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,5,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,be6c4e34-6d18-4429-9d7a-7f5f8021e231,0,
62660010,null,9,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,5,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,1a1a81d3-bd7c-41f2-8875-7c19fae235c6,0,
62660010,null,1,62660010,2024-05-18 15:14:28.070,2024-05-08 18:03:51.844,2,6,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,880c1997-696d-4858-83b4-d4953ec01de0,3,
62660010,null,7,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,6,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d845e258-55ed-4073-bf60-6090ae348c14,0,
62660010,null,3,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,6,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,ec3bd187-1886-4460-a7d5-dbe77921f91c,0,
62660010,null,5,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,6,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,5ce26618-c549-449f-8f23-28e5bb579804,0,
62660010,null,6,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,6,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,19fad369-f821-4b9d-a548-baed50202a1e,0,
62660010,null,9,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,6,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,28593dcc-6b30-4481-8d83-4e1669dade05,0,
62660010,null,1,62660010,2024-05-18 15:14:28.058,2024-05-08 18:03:51.844,2,7,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b819e0d9-fcfd-4804-9536-52aea825abc5,3,
62660010,null,7,62660010,2024-05-16 22:07:17.878,2024-05-08 18:03:51.844,2,7,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,d6180471-a2f8-4efa-9d74-bdea07e7ab75,3,
62660010,null,3,62660010,2024-05-08 18:03:51.844,2024-05-08 18:03:51.844,2,7,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,b96d5044-e312-4d7a-969e-909306b9e19e,0,
62660010,null,5,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,7,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,95edc510-95f8-4ae1-a954-40f49c6c9048,0,
62660010,null,6,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,7,HB_06,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,78be0866-379f-4129-9825-bbb217cf23ea,0,
62660010,null,9,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,7,HB_09,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,8d6186ef-cd0b-4138-b98d-dd37ad9f3ce4,0,
62660010,null,1,62660010,2024-05-18 15:14:27.043,2024-05-08 18:03:51.845,2,8,HB_01,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,02dbf713-a50b-4ea1-9449-78b5bbd97064,3,
62660010,null,7,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,8,HB_07,OKVbQxqZP/,com.sec.android.app.shealth,1,fddd9b15-81a9-4d69-8502-ff683c84a2f6,ab607e63-6ec7-4502-8276-b42dc3901a48,0,
62660010,null,3,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,8,HB_03,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,2ef83fda-5cdb-4ba6-ab95-35c7dc49fdd3,0,
62660010,null,5,62660010,2024-05-08 18:03:51.845,2024-05-08 18:03:51.845,2,8,HB_05,OKVbQxqZP/,com.sec.android.app.shealth,0,fddd9b15-81a9-4d69-8502-ff683c84a2f6,7f25d9cc-f73d-4f6e-b7a9-9fe5530dba30,0,
